title,author,year,abstract
Bowline on a Bight Doing Right by the Records of Lilian Bland,Malek C.,2022,"Focusing on a case study that has at its axis myself and the records of Lilian Bland, I explore person-centred archival theory by engaging primarily with what Sara Ahmed conceptualizes as queer use. I draw on recent archival literature on love and grief, queer theory, feminist theory, anti-colonial methods, and new materialism to propose a radical somatics of critical archival love. I situate my knowledge and power within discourses of social justice, healing, liberatory memory work, and gender and sexuality to reflect on what it means to “do right”: to act ethically and with care toward ourselves and the myriad others we encounter in archival practice, and to be of use to one another."
Introduction,Douglas J.,2022,
"Colonialism, Computerized The Canada Land Inventory and the Canada Geographic Information System at Library and Archives Canada",Castron M.M.,2022,"This article argues for the incorporation of a transdisciplinary approach to cartographic materials in archives, especially in relation to archival description and preservation. Delving into the theoretical foundations and developments in the fields of archival studies and cartography, it explores the creation of cartographic materials and focuses on their processing by archives (i.e., their appraisal, arrangement, description, and preservation and the means of making them available to archival researchers). The lag between theoretical developments and practical applications is illustrated through the creation and management of the Canada Land Inventory (CLI) and Canada Geographic Information System (CGIS) materials held by Library and Archives Canada. An analysis of the creation and ongoing management of these materials highlights the role of cartography and archives in the formation of Canada as a modern colonial state and in the ongoing dispossession of Indigenous Peoples."
“Let Us See What Is Meant by the Word Recorde” Concepts of Record from the Middle Ages to the Early 20th Century,Yeo G.,2022,"Taking as its starting point the discussion of “what is meant by the word Recorde” in a 1581 work by William Lambard, this article considers the development of conceptual ideas about records from the Middle Ages to the early years of the 20th century. After examining the medieval understanding of record as oral testimony of legal judgments, it discusses how concepts of record in England gradually expanded to embrace written texts, and it traces the shift from an exclusive association with courts of law to a perception that records could be made, kept, and used across a much wider range of contexts. The article also examines the changing terminological relationships between records and archives and the dissemination of English understandings of records to other Anglophone countries. It concludes with a brief exploration of points of contact between older debates about the scope of the term record and those of present-day professional discourse."
Documenting Events in Times of Crisis Investigating Traditional and Contemporary Thai Archival Practices,Sucha-Xaya N.,2022,"Traditional Thai archival practice, which consists of documenting events and ceremonies, can be traced to the activities of royal scribes in past centuries. Today, this practice is carried out by national archivists, far removed from people’s daily lives. However, current digital transformations and partici-patory, networked culture are making documentation more relevant now than in the past – and to virtually everyone. Focusing on records from times of historic emergencies, this article aims to understand Thai documentation behaviour from a socio-cultural perspective, with an eye toward considering how to adjust traditional archival practice to the contemporary Thai context. Archival sources documenting two crises – the Franco-Siamese military conflict of 1893 and a catastrophic tropical storm in southern Thailand in 1962 – are compared with new social media–based documentation consisting of posts, comments, and other activity during the cave rescue incident in northern Thailand in 2018. This comparison is complemented by insights from national archivists and other documentation experts regarding their experiences and their thoughts on the future of Thai archival practice. Together, this comparison and these insights show that Thai documentation retained some of its original principles and functions in Thai society when it moved into a digital landscape, but there is still room for it to become more engaging and, in some ways, better suited to common understandings of archives as a “hall of fame.” This article suggests that Thai archivists should embrace a participatory archives model in which professional archivists remain essential but shift their focus from recording and guarding information to fostering the reliability and sustainability of documentation."
"The Personal Papers of American Sailors, 1890s–1940s",Tummino A.,2022,"Personal papers in the archives at Maritime College, State University of New York, document the lives of alumni from the school’s founding in 1874 through the early decades of the 20th century. Journals, diaries, memoirs, and reminiscences located in these collections provide evidence of what it was like to work on a ship, far from home, travelling to foreign lands. In this article, I explore first-hand accounts of maritime life by Van Horne Morris, my maternal grandfather and a 1938 graduate of the Massachusetts Nautical School (now known as Massachusetts Maritime Academy), and several alumni of the New York Nautical School (now known as SUNY Maritime College), who graduated between 1896 and 1929. Close reading of their letters and manuscripts reveals echoes of a maritime literary tradition rooted in the antebellum-era United States. Comparing and contrasting the style and content of their writing to antecedents in the 19th century also illuminates continuity and changes in maritime labour and culture over time."
"Beans, Dramatic film by Tracey Deer",Invalid ,2022,
Lilly A. Koltun 1951–2021,Schwartz J.M.,2022,
"Probing a Dark Decade Recordkeeping in the Indian Affairs Branch, 1937–1947",Russell B.,2023,"—At the end of the Second World War, the Indian Affairs Branch (IAB) launched a significant administrative renovation. As a result, during the first post-war decade, it introduced a number of notable changes in the manner in which records were managed both at headquarters in Ottawa and in the wide network of field offices. These achievements are documented in the archival record available today at Library and Archives Canada (LAC). What is less well understood is the records management environment out of which these changes emerged. This study describes aspects of the challenges that faced the IAB’s records staff during the later years of the Great Depression and those of the Second World War. Its centrepiece is a file that provides a chronicle, in the form of monthly reports, of recordkeeping in the headquarters central registry office of the Indian Affairs Branch during the years 1937–1947. This record shines additional light on the information management activities of the branch during a particularly difficult decade in the administration’s history."
Tacit Narratives in the Manuscript Collections of Matthew Parker and Robert Cotton,Macneil H.,2023,"Over the past two decades, the history of early modern archives has been a topic of considerable interest among historians, and their research has drawn attention to the complex motives and commitments that inspired individ-uals, communities, and institutions to create, collect, preserve, and use archives in the early modern period. Their research also offers insights into what Eric Ketelaar has called the “tacit narratives of power and knowledge” woven into the formation, preservation, and use of archives and opens up new avenues for exploring the social history of archives. The English Protestant Reformation has provided the backdrop for some of this work, highlighting the ways in which post-Reformation libraries functioned as “polemical weapons” in political and religious struggles to control the historical narrative about the roots of the Reformation. The libraries built by the antiquarian collectors Matthew Parker and Robert Cotton in the 16th and 17th centuries furnish useful examples of the kinds of tacit narratives embedded in the selection, preservation, and use of post-Reformation manuscript collections. This article draws on the research undertaken by early modern historians into the collecting and compiling practices underpinning the formation and use of the Parker and Cotton manuscript collections to demonstrate how their work is helping to illuminate the tacit narratives embedded in early modern archives as well as broadening and deepening the social history of archives."
Be Kind Rewind Navigating Issues of Access and Practising an Ethics of Care for Magnetic Media from Vulnerable Communities,Gilmore J.,2023,"Magnetic media, once democratizing documentary tools for margin-alized communities, now face degralescence due to the physical degradation of magnetic tape and the obsolescence of playback equipment. However, these are not the only concerns when it comes to these media; while digitizing and providing online access have increasingly become requirements for major funding bodies and strategies adopted by archives, the contemporary neo liberal orientation toward open, online access poses additional risks for vulnerable communities. The impending magnetic media crisis presents a critical opportunity to contend with neoliberal archival impulses; re-envision approaches to preserva-tion, digitization, and access; and acknowledge the affective values of magnetic media for communities who have produced and cared for them. Largely unexplored in archival literature, the unique promise and precarity of magnetic media created by vulnerable communities require ethical consideration of issues of privacy, exposure, and decontextualization and an understanding of the complexities of preserving magnetic media. This article explores these consid-erations and issues, advocates for the adoption of a feminist ethics of care, and introduces the VHS Archives Working Group as a generative model for caring for magnetic media from vulnerable communities."
"Family Archives, Fateful Options",Piggott M.,2023,"This article presents reflections prompted after the writer, a retired archivist, began work during 2020 on family papers passed to his care following his parents’ deaths, conscious in doing so that many of the baby boomer generation (born between 1946 and 1964) must be undertaking similar exercises and facing similar needs for decisions about the legacy of the last truly analog generation. The resulting autoethnography draws on his own family story, the emotional experience of working on the papers, archival theory, biographies, and autobiographies. The reflections are structured around the three options all families face in actively dealing with their archives: to cull them; to seek to outsource or deprivatize their custody to a library, archives, or more specialist heritage body; or to manage them within the family. He also identifies various psychological, societal, and random factors influencing individual approaches to the choices and shaping what was created and survived, which the children can consider “round the kitchen table.” An additional dimension speculates about the notion of family, and family pets, within descriptive standards and ideas of provenance."
The Genre of Love-Me Binders US Military Veterans Documenting Their Service,Martell A.A.,2023,"The US government lacks robust and accurate records of its military personnel. In this context, we argue that attending to veterans’ recordkeeping practices matters to honouring their service to the nation. However, recordkeeping skills are not currently part of the official curriculum of active service members or veterans. Considering this situation, we ask, How do veterans in the US document their service? What are the uses of veterans’ records and recordkeeping practices? Drawing from personal management of information (PMI) and rhetorical genre studies (RGS), we conducted focus groups with veterans and active service members. We found that these individuals attempted to preserve their personal records by creating love-me binders (LMBs) – a genre of records, shaped by the history of recordkeeping practices in the US Armed Forces, that supports military personnel in keeping track of their service. As a genre, love-me binders serve a rhetorical purpose: demonstrating that veterans and sometimes their relatives are eligible for benefits such as health care. Future work should consider opportunities to support veterans in creating and managing LMBs, investigate the creation and management of military records in context, and explore additional domains where records created in the workplace impact workers’ personal lives."
What’s In Between? The Unarchived and UnarchivablSpace of Found-Footage Cinema,Winand A.,2023,"—Between archives, as documentary by-products of human activity retained for their long-term value, and the archive, as a concept used outside of the discourse of professional archivists, there is a semantic, conceptual, and theoretical gap. However, this interval is particularly fertile. In this space, non-traditional archives users such as found-footage filmmakers find inspiration. Through the narratives of their work, they show what is not always visible in archives. Their artworks confront us with unarchived and unarchivable dimensions (what is not archived and what cannot be archived), constituent of how archives are created. In studying the archives that are part of found-footage works through an archival usage framework (exploitation), three main categories of the unarchived and the unarchivable emerge: absence, which is linked to gaps, fragments, and incompleteness; the forbidden, which manifests in archives as material traces; and the invisible, which is not shown. These three categories have to do with an unconceived (impensé) state – a state of the archival field reflecting the intentional or unintentional inconceivability or omission of some of its theoretical or practical aspects. By investing in the unconceived – in other words, by studying archival science from practices on the margins – it is possible to renew ideas and discourses inside the discipline."
Troubling Records Managing and Conserving Mediated Artifacts of Violent Crime,Regehr C.,2023,"—Video records created by perpetrators and witnesses of violent crime are increasingly used as evidence in criminal investigations and court proceedings. When these records include the sexual assault, torture, and murder of individuals, they carry significant power to harm those exposed to them, but most importantly, through repeated viewing, they continue to harm those individuals whose suffering is immortalized therein. Using case study methods, including in-depth interviews with those centrally involved in the case, interviews with criminal justice professionals currently working with video evidence of violent crime, and a review of official documents and media reports, this article examines the tragic Canadian case of serial killers Paul Bernardo and Karla Homolka and the videos they recorded of their crimes. We observe that challenging decisions regarding the handling of video records of violent crime during the investigation process, the viewing of such records in court, and access to them by the public and press during the criminal justice process continue to be areas of concern and contestation, pitting principles of open justice against those of victim dignity and privacy. However, challenges regarding access to video records do not end with a trial and an ultimate verdict of guilt or innocence; rather, decisions continue to be made about the preservation or destruction, the storing and cataloguing, and access to archived material. In examining questions regarding the preservation and continued use of the records, we conclude that a responsible and ethical approach to these challenges is best achieved through what Caswell called a survivor-centred approach. We suggest that this approach should include recognizing the traumatic potentiality of records, providing safety and support to those affected, recognizing the potential of records to produce and perpetuate injustice, respecting the autonomy and decisions of survivors, and accepting and facilitating the right to be forgotten."
"“I’d Rather Have Something than Nothing” Presence and Absence in the Records of Transracial, Transnational Adoptees",Ballin M.,2023,"—In the last decade, archival scholars have begun to deeply reflect upon the experiences of individuals and communities as they interact with adminis-trative and bureaucratic records. They have found that there is a significant gap between the emotional experiences of records activators and the preparedness of archival repositories to address these experiences. Emerging from these realiza-tions is a call for archivists to better understand the experiences of the personal in the bureaucratic and to design and take up reparative, caring, and rights-based frameworks to respond to these previously unaddressed needs. Drawing on semi-structured interviews conducted as part of the author’s master’s thesis, this article maps out connections between transracial, transnational adoptee experiences and ideas about the archival imaginary. In addition to acting as a space for participants to share their stories – which directly demonstrate the ability of records to both create and collapse space for unanswerable questions – this work seeks to take up existing calls to archivists and recordkeepers to consider the impact of the bureaucratic on the personal and to recognize the urgent necessity of addressing these experiences as we move forward into more caring practice."
"Transferred, Preserved, and Destroyed The Dominion Lands Branch’s Manitoba Files",Eyford R.,2023,"During the 1950s, the Province of Manitoba microfilmed and then destroyed thousands of files created by the federal Department of the Interi-or’s Dominion Lands Branch (DLB). These records, dating from about 1870 to 1930, were transferred from the federal government to the province in the immediate post-war period. They were drawn from a group of more than 5.6 million files occupying 11,640 square feet of office space in downtown Ottawa. During the Second World War, the civil servants responsible for the DLB files were pressured by their superiors to destroy the files in order to free up space and filing cabinets. DLB officials, although not trained archivists, took their responsibility as custodians of the records seriously and sought to prevent the wholesale and indiscriminate destruction of the files. They were supported by archivists who considered the DLB files to be valuable historical documents on the colonization of Western Canada. Eventually, the conflict between pres-ervation and destruction was resolved by dispersing the records; some were transferred to the western provinces and territories, while the remaining files were deposited in the Public Archives of Canada. The first files to be transferred were those related to lands in Manitoba. This article clarifies the provenance of the DLB’s Manitoba files and argues for their enduring value as records of the history of settler colonialism in the province while also revealing the role of non-archiv ist civil servants as custodians of government records in the mid-20th century."
Finding Traces of Cows in the Archives and Telling Stories Differently,Hirtenfelder C.T.,2024,"Archives are more-than-human spaces, and scholars are increasingly exploring how traditional archival material can be used to understand the historical lives of animals. There are traces of animals in any archives because humans do not exist in isolation and have historically been ecologically and socially entangled with other species. There is, however, a great deal of scope to develop innovative methods for telling animals’ histories in ways that treat them as subjects, not objects. Using my PhD research into the historical problematization of cows in Kingston, Ontario, between 1838 and 1938, this article charts some of the methods I developed to better position historical animals as experiential subjects in analyses of the past. More specifically, I focus on how I found traces of cows in the Queen’s University Archives by looking at a range of municipal records, including city assessments and health documents. I also explain how I conducted a multispecies discourse analysis of those traces by using contemporary knowledge about the psychology and physiology of cows, employing map-making techniques, and crafting speculative vignettes. I conclude that tracing animals in municipal records, being sensitive to contemporary knowledge about them, and making use of creative methodological tools to visibilize their spatial and social worlds is both academically interesting and politically significant. These methods challenge the anthropomorphism typical of historical and urban analyses, consequently creating openings for different ways of telling stories."
"“It’s Not the Materials Themselves, It’s the Attitude of the Donors”: The Role of Community Accountability in the Sustainability of Queer Archives",Wagner T.L.,2024,"This article reports on findings from semi-structured interviews with 25 archivists and curators who work with LGBTQIA+-related collections and materials about the HIV/AIDS epidemic. Specifically, it reports on how these practitioners define and engage with ethical practices, access-based obligations, and community relations in creating and sustaining their archives. The article focuses on how participants, including practitioners from various community and institutional archives of varying size and scope across the United States, understood community accountability within their work. This emphasis on community accountability necessitated that practitioners reframe archival ethics, reconsider subjective and embodied collection and curation work, and prioritize community well-being over quantitative collection building. In response to these findings, the article identifies theoretical and practical implications for queer archives related to methods of archival production, approaches to community outreach and engagement, and the intersecting impact of these implications and approaches on questions of archival sustainability for queer and other historically marginalized histories."
Creating a Community Cloud: Leveraging Open-Source Software for the Mennonite Archival Information Database,Stoesz C.,2024,"Developing and sustaining digital infrastructure is challenging for small community archives. The promise of open-source technologies can seem elusive for those faced with the steep development costs of implementing and configuring new systems and migrating data from legacy systems. When community archives co-operate by forming consortia, the costs and challenges of development, implementation, and migration can be mitigated and shared. We offer a case study of the development of an open-source Access to Memory (AtoM) database among a consortium of Mennonite archives."
“There’s Just No Real Way to Win”: Disabled Archivists and Professionalism’s Paradox,Brilmyer G.M.,2024,"Centring around first person accounts, this article shows how some disabled archivists have experienced many different ableist expectations and assumptions in their work: through requirements in job descriptions, performance, and productivity and attitudes around comportment, accommodations, and disability. Drawing on a wide array of literature on disability, affect, and the archival profession while using data collected through interviews with disabled archivists, this article highlights some affective dimensions of archival labour. Interviewees’ past experiences led to an acute awareness of how they might or might not be perceived as “professional.” And managing this awareness and their concerns led to a variety of strategies: participants described overperforming, denying their own needs, and “pushing through” as well as expending significant amounts of time, energy, and work in anticipating, navigating, and managing others’ feelings and ableist attitudes. Together, these findings outline some of the ways disabled people experience the archival profession, perform labour that might be less legible and under-recognized, and feel about their place in the profession. Moreover, such labour illustrates a double bind for disabled archivists – what we might call a paradox of archival ableism. As they navigate others’ assumptions about disability – discriminatory opinions about capabilities harmful behaviour, and ableist expectations – they simultaneously have to over-perform, advocate for their own worthiness for accommodations, and balance the ways these efforts might counteract, contradict, or work against each other. In other words, the paradox of archival ableism is how ableism produces a double bind of having to prove that one is both capable of work and also deserving of the very accommodations needed to do the work and how these efforts often work against each other."
Leveraging Technology to Facilitate Access: Automated Description of the Mariposa Folk Festival's Born-Digital Performance Recordings,Cohen-Palacios K.,2024,"In recent years, the increasing volume of born-digital materials (i.e., those created digitally rather than digitized from analog originals) deposited in archives has fostered the development of new software-based tools and workRows for processing archivists. Archivists seeking practical guidance for preserving digital materials have a wealth of resources at their disposal, including many community-owned tools, workRows, and tutorials. This case study examines how archival standards and technological advances have inRuenced the semiautomated description of born-digital audio records through the lens of a recent project at the Clara Thomas Archives and Special Collections (CTASC) at York University Libraries (YUL). The Mariposa Folk Foundation Fonds, containing a large and growing collection of born-digital audio recordings, served as an opportunity to design and test a new software-aided descriptive workRow. The project leverages the programmable nature of born-digital materials in an attempt to streamline the time-consuming process for creating the item-level descriptions typically associated with sound recordings and born-digital records while also improving the discoverability of this material in the unmediated environment of online finding aids. This case study demonstrates how technology has inRuenced descriptive practices, with the advent of online finding aids providing increased access to archival descriptions, online databases permitting keyword searching, and tools to script metadata extracted from born-digital records enabling robust archival descriptions."
"“Waiting for RiC”: The Release of Records in Contexts, version 1.0",Dancy R.,2024,
"“Theoretical Approaches to the Collection and Appraisal of Graffiti Ephemera” A Toronto, Ontario, Case Study",Cunningham Rogers A.,2024,"This article explores aspects of the archival value of graffiti and street art. It applies an intersectional feminist lens and draws upon Althusserian subject interpellation to elaborate some potential techniques for appraising graffiti. Understanding graffiti as ideological calls can help us understand how graffiti acts on us and functions for us: as a record of oppression, institutional and social relations, and individual negotiations with power. The article offers examples of graffiti acting as a form of speech for the unheard and marginalized and illustrates these examples with photographs of graffiti captured by the author and images of graffiti and street art located in various collections. It compares the appraisal and collection methods of the Urban Art Mapping Project, a North American participatory graffiti archive, with the Street-ARToronto (StART) street-art map maintained by the City of Toronto. Through these comparisons, the article argues for the evidential value of locally driven archives of the type of political graffiti excluded from the StART map."
Letter to the Editor,Gibb S.,2024,
A Conversation about the Reconciliation Framework,Frogner R.,2024,
Teaching Community Archiving,Kuecker E.,2024,"—Community archiving is grounded in grassroots documentation projects. This article, collectively written by an instructor and students of a community archiving course in a professional ischool, describes a process of teaching community archiving in ways that draw on and embrace community archiving principles and ethos rather than operating in opposition to them. It argues that teaching community archiving can create a classroom community that becomes a community archive in itself, and this article acts as one artifact created in the overall process. The article also offers information on the course outline, outcomes, pedagogical approach, and projects – some of which are docu-mented in the text – that may be useful to other archival educators. It empha-sizes the value of the personal, affective, and collaborative aspects of archival practice that are emphasized in community archiving practice and literature, and it also draws attention to the ways in which these operate as dimensions of pedagogy and classroom community, allowing both the content and delivery of the class to work in harmony."
Archival Leadership?,McIntosh R.,2024,"Canadian archivists – members of a community that for many decades has thought deeply and widely about their profession – have published little about archival leadership. This neglect of leadership extends in fact throughout Canadian and English-language archival research journals. This short article aims to take a small step toward filling this large and perplexing gap in our scholarship. Two central questions are addressed: What does leadership in an archives look like? and Does this leadership differ at all in key respects from leadership in other institutions? In other words, do archivists have to be managed differently because the culture of an archives is sufficiently distinct from that of other workplaces? Outlining six aspects of leadership, the article addresses the qualities associated with successfully leading a team within an archives or with heading an archives. It then sketches six distinct features of the culture of an archives, arguing that archivists do need to be managed differently; leadership success hinges on sensitivity to the unique qualities of archival culture. This counterpoint closes by expressing hope that it provokes a reaction – that others will step forward to enrich reflection and debate on the distinct (or not) qualities of archival leadership."
“Faro Mine Records” Archival Work in Extractive Projects,Carlin I.,2024,"The Faro mine was a large resource extraction project in central Yukon that operated from 1969 to 1998. Despite its historic relevance to the world economy and significant contemporary research interest, the Faro mine’s records (which at closure were contained in approximately 1,800 banker’s boxes) are not well understood due to a lack of capacity to process this volume of records and complex issues regarding the application of archival theory. This article provides an overview of the hundreds of thousands of records produced by and at the Faro mine, includes a history of their creation, and uses this case study to investigate the application of archival theories of provenance, respect des fonds, and creatorship. The difficulty of applying these theories to the Faro mine records reflects a broader complexity regarding ownership and accountability in major resource extraction projects. The article concludes that the resulting lack of access to mine records hinders transparency and historical research and that further archival work is needed to ensure adequate records management in future projects."
“Caring for Archives of Incarceration” The Ethics of Carceral Collecting at University Archives,Robinson-Sweet A.,2024,"In recent years, university archives have initiated efforts to document mass incarceration in the United States. As they engage in this work, it is important to examine how archivists are responding to the ethical challenges presented by collecting and stewarding records related to incarceration. This article addresses that need by reporting on the findings of qualitative interviews with archivists working at academic repositories with major collections focused on incarceration. This study’s focus on university archives reflects their prom-inence in undertaking such work, which is likely to continue given these insti-tutions’ comparative autonomy and access to resources. Evaluating this work is urgent because of the vulnerable position of those most impacted by the prison system. Three major themes emerged from the interview data collected in this research: (1) financial and intellectual resources available at universities to support incarceration-related archiving; (2) the university context can provoke ethical anxiety for archivists working with incarceration-related collections; and (3) obtaining meaningful consent is a particularly difficult challenge for archives that steward incarceration materials. Placing these findings within the context of the academy’s carceral entanglements and in dialogue with critical prison studies and critical archival studies scholarship, I argue that ethical incarceration archiving demands a liberatory approach. This approach begins by asking if and how incarceration archiving can help get people free."
“Should We Just Burn It All Down?”: Slowness and Institutional Barriers to a Critical Future in Archives,Wilson J.,2025,"Drawing on data from semi-structured interviews with five archivists, this article explores the barriers to implementing critical practices in archives. It examines if and how archivists use critical practices and approaches to change archival institutions, highlights the barriers they encounter when trying to transform these institutions, and expands archival scholarship on slowness and neoliberalism. Due to archives’ neoliberal entanglements and their slow pace of change, this research data underscores the powerlessness some archivists feel regarding their ability to change the workings of archival institutions. This article shows that creativity, outlined as experimentation and imagination, can provide a bridge between ideas of critical archival studies and particular contexts of practice and conveys some archivists’ view that transforming practice is unfortunately and necessarily slow. Slowness structures the types of responses and critical practices in archival institutions, setting the parameters for what transformations are available. Slowness provides an opportunity for archivists to reflect on the best way to implement practices but also limits the formation of liberatory praxis in institutional archives."
Fevered Inheritances: Ethics of Care and Donor Power in Starchives,Armendariz A.,2025,"In the three decades since its English publication, Jacques Derrida’s Archive Fever: A Freudian Impression has enjoyed an enthusiastic reception among theorists of the archive across disciplines, generating a remarkable variety of responses, applications, and critiques. However, as the records of critical theorists enter our archives, this discourse has paid scant attention to the legal conflict following the acquisition of Derrida’s papers as the flagship collection of the Critical Theory Archive at the University of California, Irvine (“the UCI affair”). This article seeks to explore and amend the meaning of that gap as itself an archival silencing. Analyzing the UCI affair as an element of the provenance of the Derrida Papers, we position that collection, and the conflicts surrounding it, as a valuable case study regarding the translation into praxis of feminist archival theories positing a radical ethics of care as a key professional commitment. Applying these theories to this case, we examine the increasingly uneasy relationships between the university, its donors, its archival agents, and the state, and the circuits of capital that constitute and animate those entanglements. We argue that this clarifies how archival collections, as contractually mediated by universities, can preserve creators’ perspectives and their social, professional, and discursive power over time. We examine the implications of this function through the lens of feminist and queer theories of the archive and engage with theorizations of the neoliberal public university in the United States to analyze the intersecting axes of power at play in the UCI affair and among various archival stakeholders. Considering Derrida’s limited-access papers as a paradigm of the flagship collection or starchive opens up broader questions about the competing priorities of donors, institutional administrators, researchers, and archival practitioners. Finally, returning to feminist theories of affect in the archives, we consider how frameworks like radical empathy and restorative justice ask us to ground both theoretical work and archival practice in an ethics of care that embraces the inevitability of harm and the paradoxical necessity and impossibility of repair, leading us to a critical stance of radical humility in service of material solidarity with all archival labourers."
"Derrida, the Scene of Archiving, and the Unhappy Consciousness",Brothman B.,2025,"What does the philosophy of Jacques Derrida (1930–2004) have to do with the archival community’s recent turn to critical theory? This article proposes that Derrida’s philosophy worked at critical theory’s edges. His much-commented Archive Fever exemplifies Derrida’s longstanding personal and political (post-colonial) critique of the concepts of shelter, home, and belonging and with the presumptions of social, linguistic, and territorial sovereignty. These preoccupations underlie Derrida’s diagnosis of a fever – of an unhappiness or malaise – at the scene of writing/archiving."
“Michel and Mathurin”: Finding Foucault in the Archives,Maynard S.,2025,"In this article, we follow Foucault into the archives. Foucault spent much of his working life reading and researching in libraries and archives, and yet he most often figures in the archival literature as the creator of the rarified concept of “the archive.” As a counterpoint, this article explores Foucault’s work in archives, his use of archives in his work, and the significance he attached to archival research. Ultimately, I contend that it is impossible to understand the abstract archive as concept without first grounding it in the experiential, epistemological, methodological, and political dimensions of finding Foucault in the archives."
The Archival Turn as Practice,Cvetkovich A.,2025,"This article reflects on the significance of the affective turn for work in cultural studies and queer studies, paying particular attention to the distinction between archival theory and archival practice. It focuses on queer archives and especially the creative methods of artists in the archives. It closes with a brief return to Derrida’s Archive Fever by way of acknowledging its influence."
Editors’ Introduction,Ramirez M.H.,2025,
Provenanced Aesthetics: The Beauty of Decay in Dawson City: Frozen Time,Keilty P.,2025,"Cinema is critical to our understanding of modern archives. Hailed as the permanent record of fleeting moments, cinema emerged at the turn of the 20th century as an unprecedented form of archival knowledge, even as it represented a form of ephemerality in the face of modernity’s increasing rationalization and standardization within archives. So, why are archival studies and cinema studies not in greater conversation with each other? This article allows for a cross-pollination of rigorous methodological and theoretical approaches from cinema studies to add new dimensions to archival theory. Through a close reading of sound, material decay, and film editing, this article argues that Dawson City: Frozen Time reflects the historical symmetry between cinematic and archival impulses to capture the ephemeral while grappling with the material limits of preservation. Dawson City: Frozen Time turns decay into an archival aesthetic not only to convey the way archival records gain meaning when viewed in relation to their unstable custodial histories but also to demonstrate the finitude and distortion of memory and history. Indeed, Dawson City: Frozen Time reframes archives as sites of creative irruption and, specifically, of decay and provenance as aesthetic contrivances that remind us of history’s instability."
Love in the Archives: Towards a Theory and Praxis of Archival Care1,Douglas J.,2025,"The word love is not used very often in archival scholarship or in archival practice. Love is also easy to dismiss as a subject of serious inquiry. This article takes seriously the role of love in archives, engaging with ideas from critical and feminist love studies, where love is understood as a creative and productive force that can be used to bring about transformative change. Drawing on research about grieving and recordkeeping, with both bereaved records creators and practising archivists, and grounded in the expanding critical literature on trauma-informed archival praxis and affect and emotions in archival work, this article considers how the discourse of love is taking shape in archival studies and why any discussion about love in archives has to be grounded in a politics of structural care. Thinking with Tamarin Norwood’s notion of institutional love, the article argues for a kind of love that is research- and experience-led and embedded in institutions, policies, procedures, and training."
“A Self You Have Not Yet Learned How to Love”: Building Asian/Queer//Queer/Asian Possibilities Through Archival Speculation,Han Y.,2025,"Archives often preserve materials that reinforce privileged identities and marginalize LGBTQIA+, BIPOC, and disabled communities. Furthermore, there is only limited theoretical work addressing how to ethically document intersectional identities, especially the dual embodiments of Asianness and queerness. Inspired by K.J. Rawson’s theorizing of accessing transgender//desiring queer archival logics, we employ critical case studies to analyze how Asian/queer//queer/Asian identities are represented in archival collections. Our study finds that Asian/queer//queer/Asian theory offers a new lens and new tools to combat archival erasure and misrepresentation resulting from heteronormativity, white supremacy, and cisgender misogyny. This article develops three critical case studies focusing on the white queer gaze toward Asian queer bodies in archives, the disidentification of Asian/queer//queer/Asian identities within archival records, and the use of archival speculation to explore Asian/queer//queer/Asian identities. This work makes both practical and theoretical contributions. Practically, we advocate for proactive archival practices that better represent such identities, avoiding essentialist representations. We also highlight the importance of embodied knowledge and the positionality of scholars and practitioners whose lived experiences centre Asian queer identities along with approaches like revisiting collections, creating reparative descriptions, and reading against the archival grain. Theoretically, we argue for archival speculation as a legitimate mode of inquiry and a process of knowledge production, positioning archives as sites that encourage disidentification."
"Any Other Way: The Jackie Shane Story, Documentary film by Michael Mabbott and Lucah Rosenberg-Lee",Martin S.,2025,
In Search of a Liberatory Appraisal for Palestinian Archives,Sandock A.,2025,"In November 2023, the Central Archives of Gaza was bombed during Israel’s ongoing incursion in the strip, reducing 150 years of the cultural record to ash. This attack is but one moment in the long history of archival theft and destruction in Palestine, the culmination of a sphere of colonial epistemicide. Palestinian ways of knowing face a constant threat of annihilation, and Palestinian archives are built under the looming peril of physical destruction. Palestinian archives struggle to appraise for the future and engage instead in massified forms of appraisal and digitization in efforts to preserve everything they can in the face of these threats. Taking stock of some current prominent instances of archival projects in Palestine, this article thinks through some current approaches to appraisal, wondering if they apply here and whether they can be expanded to account for the particularities of this environment. It then attempts to reimagine what a liberatory appraisal might look like, thinking about the Palestinian archive as a counter to epistemic violence and exploring the processes through which appraisal methods and categories might be gleaned by anticipating liberated futures."
